ticker,created,id,tweet
ADSK,Wed Mar 30 17:44:39 +0000 2022,1.51E+18, ADSK Strike  225 00 Expiration  2022 04 14 Call  ADSK220414C225 Price  4 80 Size  1400 Time  2022 03 30 1 44 39PM Premium   672 000 00
AZO,Thu Mar 31 14:14:00 +0000 2022,1.51E+18,The AutoZone board of directors has authorized the repurchase of an additional  2 00 billion of the company s common stock in connection with its ongoing share repurchase program   autozone  AZO  autozone  aftermarket  autoparts https   t co 5iTK4IHOwj
AVB,Sat Apr 02 16:37:34 +0000 2022,1.51E+18, AVB Max Pain is 250 00 for maturity 04 14 2022   maxpain  options https   t co EB3MbpOb0I https   t co Dyto7ympbp
AVB,Thu Mar 31 13:01:26 +0000 2022,1.51E+18,AvalonBay Communities Inc    AVB    QUOTE  AVB was DOWN   on Wed Mar 30 Closed at 251 95 USD for a 0 00  loss from previous close          ANALYSIS AvalonBay Communities Inc should be nationalized      
AVY,Sat Apr 02 17:07:26 +0000 2022,1.51E+18, AVY high OI range is 175 00 to 340 00 for option expiration 04 14 2022 PutCallRatio 0 35  maxpain  options https   t co kCd5bWQVe6 https   t co lbm4ndvbKn
BKR,Mon Apr 04 16:58:46 +0000 2022,1.51E+18,Nice print for  BKR Size  187400 Price  35 925 Amount   6 732 345 00 Time  1258 See more  https   t co MoJegBXwJ9 Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
BKR,Thu Mar 31 21:56:14 +0000 2022,1.51E+18,   BKR price target update    Upgraded by Wells Fargo  amp  Company From  28 00 to  43 00  Day quote change   36 25   2 78   Target upside  18 62   Published  March 31  2022 https   t co TF8guLzOuB
BLL,Thu Mar 31 12:00:28 +0000 2022,1.51E+18,Ball Corp    BLL    QUOTE  BLL was DOWN   on Wed Mar 30 Closed at 91 49 USD for a 0 00  loss from previous close          ANALYSIS Ball Corp should be nationalized      
BAC,Mon Apr 04 21:38:05 +0000 2022,1.51E+18, BAC Option to look at          40 00 Call for Friday  May 20  2022  Roughly 458 Thousand dollars     Learn more on StockOrbit  Link on profile    
BAC,Mon Apr 04 18:33:31 +0000 2022,1.51E+18,Nice print for  BAC Size  275000 Price  40 92 Amount   11 253 000 00 Time  1433 See more  https   t co 1IV5INhZis Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
BAC,Mon Apr 04 17:42:28 +0000 2022,1.51E+18, BAC Strike  35 00 Expiration  2023 01 20 Put  BAC230120P35 Price  2 29 Size  2400 Time  2022 04 04 1 42 28PM Premium   549 600 00
BAC,Mon Apr 04 15:17:48 +0000 2022,1.51E+18, BAC open interest for maturity 04 08 2022  High put 43 00 High call 43 00 PutCallRatio 0 59  maxpain  options https   t co 10g5kvMRXV https   t co Io69PXRoqZ
BAC,Mon Apr 04 14:47:21 +0000 2022,1.51E+18, BAC Strike  41 00 Expiration  2022 05 20 Call  BAC220520C41 Price  1 84 Size  1000 Time  2022 04 04 10 47 21AM Premium   184 000 00
BAC,Mon Apr 04 14:32:13 +0000 2022,1.51E+18, BAC Strike  42 50 Expiration  2022 04 08 Call  BAC220408C42 5 Price  0 14 Size  2339 Time  2022 04 04 10 32 13AM Premium   32 746 00
BAC,Mon Apr 04 14:21:46 +0000 2022,1.51E+18, BAC Strike  37 00 Expiration  2023 01 20 Put  BAC230120P37 Price  2 94 Size  1500 Time  2022 04 04 10 21 46AM Premium   441 000 00
BAC,Mon Apr 04 13:51:07 +0000 2022,1.51E+18, BAC Strike  41 00 Expiration  2022 04 22 Put  BAC220422P41 Price  1 40 Size  1028 Time  2022 04 04 9 51 07AM Premium   143 920 00
BAC,Mon Apr 04 13:00:02 +0000 2022,1.51E+18,  Undervalued Growth  Stocks   Mon  Apr 04  2022   08 00 AM EST 1   BAC   40 90  2   ITUB   5 85  3   C   52 33  4   FCX   50 96  5   PBR   15 10  6   VALE   20 83  7   WFC   48 71  8   GM   42 96  9   FB   224 85  10   ATUS   12 22 
BAC,Mon Apr 04 11:11:38 +0000 2022,1.51E+18, BAC  15s  delayed   Issued Press Release on April 04  07 00 00  Bank of America Mobilized and Deployed  250 Billion in Sustainable Finance Capital in 2021 https   t co JnJWeCSKos
BAC,Mon Apr 04 00:01:35 +0000 2022,1.51E+18, BAC Option to look at for Monday   ð    ð      50 00 Call for Friday  June 17  2022  Roughly 90 Thousand dollars  ð   ð    Learn more on StockOrbit  Link on profile    
BAC,Mon Apr 04 00:01:29 +0000 2022,1.51E+18, BAC Option to look at for Monday         43 00 Call for Friday  April 8  2022  Roughly 163 Thousand dollars     Learn more on StockOrbit  Link on profile    
BAC,Sun Apr 03 00:00:31 +0000 2022,1.51E+18, BAC Option to look at for Monday         37 00 Put for Friday  May 20  2022  Roughly 294 Thousand dollars     Learn more on StockOrbit  Link on profile    
BAC,Sun Apr 03 00:00:27 +0000 2022,1.51E+18, BAC Option to look at for Monday         34 00 Put for Thursday  April 14  2022  Roughly 7 Thousand dollars     Learn more on StockOrbit  Link on profile    
BAC,Sat Apr 02 00:00:48 +0000 2022,1.51E+18, BAC Option to look at today         37 00 Put for Friday  May 20  2022  Roughly 294 Thousand dollars     Learn more on StockOrbit  Link on profile    
BAC,Sat Apr 02 00:00:41 +0000 2022,1.51E+18, BAC Option to look at today         34 00 Put for Thursday  April 14  2022  Roughly 7 Thousand dollars     Learn more on StockOrbit  Link on profile    
BAC,Fri Apr 01 21:00:14 +0000 2022,1.51E+18,  Today s Top 10 Active  Stocks   Fri  Apr 01  2022   04 00 PM EST 1   DIDI   12 80   2   AMD   1 05   3   NIO   4 18   4   TLRY   3 73   5   TELL   19 62   6   AAPL   0 17   7   AMC   5 44   8   F   1 54   9   BAC   0 78   10   BABA   1 29  
BAC,Fri Apr 01 19:40:43 +0000 2022,1.51E+18,Nice print for  BAC Size  400000 Price  40 645 Amount   16 258 000 00 Time  1540 See more  https   t co 1IV5INhZis Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
BAC,Fri Apr 01 19:20:49 +0000 2022,1.51E+18,Nice print for  BAC Size  263000 Price  40 755 Amount   10 718 565 00 Time  1520 See more  https   t co 1IV5INhZis Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
BAC,Fri Apr 01 19:19:57 +0000 2022,1.51E+18, BAC  43 00 May 06 2022 CALL     Underlying   40 88   Difference  4 94  Daily   Volume   133 332 Volume  1 626 OI  184 IV  31 61  Bid Ask   0 80  0 84
BBWI,Sat Apr 02 00:30:26 +0000 2022,1.51E+18,   BBWI price target update    Target Lowered by Barclays From  59 00 to  53 00  Day quote change   46   0 71   Target upside  15 22   Published  April 1  2022 https   t co BT5f3V99e1
BBWI,Fri Apr 01 14:17:13 +0000 2022,1.51E+18,   BBWI price target update    Target Lowered by Barclays From  59 00 to  53 00  Day quote change   47 87  0 17   Target upside  10 72   Published  April 1  2022 https   t co BT5f3V99e1
BBWI,Thu Mar 31 22:30:00 +0000 2022,1.51E+18,Nice print for  BBWI Size  684155 Price  47 8 Amount   32 702 609 00 Time  1830 See more  https   t co 1XeyVZksHk Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
BBWI,Thu Mar 31 17:16:16 +0000 2022,1.51E+18, BBWI Strike  45 00 Expiration  2022 08 19 Put  BBWI220819P45 Price  3 70 Size  1000 Time  2022 03 31 10 52 06AM Premium   370 000 00
BBWI,Wed Mar 30 23:32:17 +0000 2022,1.51E+18, BBWI high OI range is 51 00 to 51 00 for option expiration 04 01 2022 PutCallRatio 0 13  maxpain  options https   t co cmiC01fggd https   t co bVn1F7CR51
BAX,Mon Apr 04 17:44:40 +0000 2022,1.51E+18,   BAX price target update    Downgraded by The Goldman Sachs Group From  88 00 to  77 00  Day quote change   75 86   3 44   Target upside  1 5   Published  April 4  2022 https   t co 8NDlvTbiSm
BAX,Mon Apr 04 14:04:34 +0000 2022,1.51E+18,   BAX price target update    Downgraded by The Goldman Sachs Group From  88 00 to  77 00  Day quote change   75 71   3 58   Target upside  1 7   Published  April 4  2022 https   t co 8NDlvTbiSm
BAX,Mon Apr 04 13:07:39 +0000 2022,1.51E+18, BAX 13 has crossed above    48 and ERROR retrieving 200 data  check manually  for the 15m intverval  09 00 06 AM
BAX,Thu Mar 31 19:37:37 +0000 2022,1.51E+18,Nice print for  BAX Size  439100 Price  77 25 Amount   33 920 475 00 Time  1537 See more  https   t co 0u5Y0oIvd4 Join https   t co JWvlYbvmfL to get REAL TIME prints  Runners    https   t co VC1LdPYLBp Losers    https   t co 9MWV4TYQ9o Gappers    https   t co bHQKF2dERV
BDX,Mon Apr 04 18:21:03 +0000 2022,1.51E+18,Becton  Dickinson and Company current quarter revenue growth YoY of  6 00  ranked 3461 out of 5727 companies in our database      https   t co BnfNCKYmVT  BDX
BDX,Sun Apr 03 02:53:21 +0000 2022,1.51E+18, BDX Max Pain is 345 00 for maturity 04 08 2022   maxpain  options https   t co 7NLtn8gaPr https   t co hsS5ebt16d
BDX,Sun Apr 03 01:01:24 +0000 2022,1.51E+18,Becton  Dickinson and Co    BDX    QUOTE  BDX was DOWN   on Fri Apr 01 Closed at 262 50 USD for a 0 00  loss from previous close          ANALYSIS Becton  Dickinson and Co should be nationalized      
BDX,Sat Apr 02 00:44:12 +0000 2022,1.51E+18,   BDX price target update    Target Raised by Wells Fargo  amp  Company From  275 00 to  285 00  Day quote change   237 46   1 32   Target upside  20 02   Published  April 1  2022 https   t co fgCM0kj6eI
BDX,Fri Apr 01 14:58:27 +0000 2022,1.51E+18,   BDX price target update    Target Raised by Wells Fargo  amp  Company From  275 00 to  285 00  Day quote change   258 3   2 88   Target upside  10 34   Published  April 1  2022 https   t co fgCM0kj6eI
BDX,Thu Mar 31 23:59:23 +0000 2022,1.51E+18, BDX Max Pain is 270 00 for maturity 04 01 2022   maxpain  options https   t co yT330EI6hc https   t co yReqyukbmx
BDX,Thu Mar 31 22:30:02 +0000 2022,1.51E+18,Nice print for  BDX Size  288009 Price  266 Amount   76 610 394 00 Time  1830 See more  https   t co bnbzrdJ1k2 Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
BDX,Thu Mar 31 11:00:52 +0000 2022,1.51E+18, BDX  15s  delayed  filed form 8 K on March 31  06 59 36 https   t co LvbHGcEpOh
BDX,Thu Mar 31 10:51:56 +0000 2022,1.51E+18, BDX  15s  delayed   Issued Press Release on March 31  06 50 00  Alberto Mas Announces Intent to Retire from BD at End of Fiscal Year https   t co NhCvI5XzJz
WRB,Mon Apr 04 20:10:49 +0000 2022,1.51E+18, WRB  15s  delayed   Issued Press Release on April 04  16 10 00  W  R  Berkley Corporation to Announce First Quarter 2022 Earnings on April 25  2022 https   t co uyVyyMQ05J
BRK.B,Sat Apr 02 03:27:25 +0000 2022,1.51E+18, BRK B Max Pain is 350 00 for maturity 04 01 2022   maxpain  options https   t co 7CTPzwvvOl https   t co h9v8xHUlDx
BRK.B,Fri Apr 01 17:39:06 +0000 2022,1.51E+18,Stock   BRK B        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co vik274cUFj  tradingview  stocks  stockstowatch
BRK.B,Thu Mar 31 20:24:07 +0000 2022,1.51E+18,Stock   BRK B        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co BWENLDzFv7  tradingview  stocks  stockstowatch
BBY,Mon Apr 04 11:14:45 +0000 2022,1.51E+18,Top 1 hour crypto losers   PLURA  75 23   YYE  60 70   METAC  49 00   BTCBR  41 20   FTSY  41 17   APXP  33 29   BTO  33 21   GRANX  30 19   PPOLL  30 09   ZNZ  30 01   HYN  29 86   NSD  29 14   MINITESLA  27 91   BROWN  27 47   POOR  26 45   HBDC  25 56   BBY  25 09 
BBY,Sat Apr 02 19:01:05 +0000 2022,1.51E+18,Best Buy Co Inc    BBY    QUOTE  BBY was DOWN   on Fri Apr 01 Closed at 90 38 USD for a 0 00  loss from previous close          ANALYSIS Best Buy Co Inc should be nationalized      
BBY,Sat Apr 02 06:01:43 +0000 2022,1.51E+18,Best Buy Co Inc    BBY    QUOTE  BBY was DOWN   on Fri Apr 01 Closed at 90 38 USD for a 0 00  loss from previous close          ANALYSIS Best Buy Co Inc should be nationalized      
BBY,Sat Apr 02 00:14:42 +0000 2022,1.51E+18,Top 1 hour crypto losers   SUCCOR  59 93   REDFLOKI  49 83   REAU  47 16   SWM  42 15   BBY  40 13   COT  36 11   HPAY  33 34   DYNMT  32 37   ELET  30 75   VPX  30 02   FOSSIL  27 81   RFX  27 78   ONEPIECE  27 16   EXMR  25 40   GBX  25 27   PLA  25 04   SHWA  25 00 
BBY,Fri Apr 01 15:42:34 +0000 2022,1.51E+18, BBY Max Pain is 95 00 for maturity 04 01 2022   maxpain  options https   t co PvWi9uR2pN https   t co MGU2pvbvF7
BBY,Thu Mar 31 21:14:42 +0000 2022,1.51E+18,Top 1 hour crypto losers   BA  99 93   BBY  97 22   BXY  79 95   ARRB  78 12   DGD  69 09   CNDL  58 22   BULLDOG  50 00   PRNT  46 92   CCG  44 80   FUND  38 64   WSOW  32 94   VPX  30 95   WRK  30 63   MANY  30 50   PRCH  29 70   X42  24 42   EWT  23 25   SBEAR  22 94 
TECH,Mon Apr 04 17:18:13 +0000 2022,1.51E+18, TECH Max Pain 410 00  Maturity 04 14 2022   maxpain  options https   t co QJjg4N3ENx https   t co 505MtJQqaQ
BIIB,Mon Apr 04 20:21:15 +0000 2022,1.51E+18, BIIB Below Avg Volume Daily appearances since 2010  151 Close 5 days later    Avg   0 98 SD  12 65 Worst   80 31 Best  50 59  10 days later  Avg   1 69 SD  17 32 Worst   84 75 Best  65 00  30 days later  Avg   0 55 SD  35 39 Worst   88 61 Best  147 11
BIIB,Mon Apr 04 20:07:57 +0000 2022,1.51E+18, BIIB  15s  delayed   Issued Press Release on April 04  16 06 00  New Data at AAN 2022 Highlight Real World Evidence from Biogen s MS Portfolio and Emerging Research on Disease Progression https   t co gjOSt8RZQ6
BIIB,Mon Apr 04 19:42:18 +0000 2022,1.51E+18, BIIB 01 20 23  170 00 PUT  Type  large Time  14 20 55 Total Size  1500 Contracts Total Value   1687500 Average Price   11 25 Ask   13 7 Bid   11 Underlying   211 28 Sentiment  neutral
BIIB,Mon Apr 04 00:54:10 +0000 2022,1.51E+18, BIIB  15s  delayed   Issued Press Release on April 03  20 40 00  SHAREHOLDER ALERT  Pomerantz Law Firm Investigates Claims On Behalf of Investors of Biogen Inc    BIIB https   t co AZ8sYbIx89
BIIB,Fri Apr 01 20:21:15 +0000 2022,1.51E+18, BIIB Below Avg Volume Daily appearances since 2010  151 Close 5 days later    Avg   0 97 SD  12 65 Worst   80 31 Best  50 59  10 days later  Avg   1 52 SD  17 37 Worst   84 75 Best  65 00  30 days later  Avg   0 29 SD  35 41 Worst   88 61 Best  147 11
BIIB,Fri Apr 01 17:24:08 +0000 2022,1.51E+18,Stock   BIIB        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co SpOLZ4zqca  tradingview  stocks  stockstowatch
BIIB,Thu Mar 31 00:40:07 +0000 2022,1.51E+18, BIIB  211 16   IMO it may be as beaten down as it is gonna get around the  205    2 10 area  I think  280  on some Good news or even that former talk of going private   350   July  220 Calls  11 50 13 90 22x50 OI 144  If it hit  10 00 I d start stalking https   t co rulrXE9q2x
BIIB,Wed Mar 30 23:42:06 +0000 2022,1.51E+18, BIIB  15s  delayed   Issued Press Release on March 30  19 40 00  SHAREHOLDER ALERT  Pomerantz Law Firm Investigates Claims On Behalf of Investors of Biogen Inc    BIIB https   t co fMQznTP1c3
BIIB,Wed Mar 30 22:51:05 +0000 2022,1.51E+18,Stock   BIIB        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co 65SoH9ZppE  tradingview  stocks  stockstowatch
BIIB,Wed Mar 30 22:37:25 +0000 2022,1.51E+18, BIIB open interest for maturity 04 01 2022  High put 170 00 High call 205 00 PutCallRatio 0 52  maxpain  options https   t co opbrs7ycY1 https   t co bEqzzctNdK
BIIB,Wed Mar 30 20:21:14 +0000 2022,1.51E+18, BIIB Below Avg Volume Daily appearances since 2010  150 Close 5 days later    Avg   1 00 SD  12 70 Worst   80 31 Best  50 59  10 days later  Avg   1 62 SD  17 36 Worst   84 75 Best  65 00  30 days later  Avg   0 50 SD  35 52 Worst   88 61 Best  147 11
BIIB,Wed Mar 30 19:07:41 +0000 2022,1.51E+18, BIIB high OI range is 170 00 to 205 00 for option expiration 04 01 2022 PutCallRatio 0 52  maxpain  options https   t co opbrs7ycY1 https   t co EPJ7y7vaF8
BIIB,Wed Mar 30 17:33:06 +0000 2022,1.51E+18,Stock   BIIB        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co PePHwCpu2u  tradingview  stocks  stockstowatch
BLK,Mon Apr 04 10:24:05 +0000 2022,1.51E+18,BlackRock  Inc current quarter revenue growth YoY of 14 00  ranked 2103 out of 5727 companies in our database      https   t co KJ0elXLcfc  BLK        https   t co kyucBdTwQa
BLK,Thu Mar 31 20:18:09 +0000 2022,1.51E+18,Stock   BLK        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co cbz1iiRpFF  tradingview  stocks  stockstowatch
BLK,Thu Mar 31 14:57:05 +0000 2022,1.51E+18,Stock   BLK        REALTIME TREND     SELL BUY   5 00   SELL   95 00   Try now the Best Pivot Point Calculator   https   t co NEvm6c7Rb7  tradingview  stocks  stockstowatch
BLK,Thu Mar 31 14:53:01 +0000 2022,1.51E+18,BlackRock  Inc current quarter revenue growth YoY of 14 00  ranked 2111 out of 5722 companies in our database      https   t co OH8HwkTOFU  BLK
BLK,Wed Mar 30 21:18:59 +0000 2022,1.51E+18, BLK Max Pain 750 00  Maturity 04 01 2022   maxpain  options https   t co VhqlgrfWcD https   t co d0DS95Hec6
BK,Fri Apr 01 21:21:05 +0000 2022,1.51E+18, BK Max Pain is 52 00 for maturity 04 01 2022   maxpain  options https   t co yc4rPDogAQ https   t co kul8XSgcOh
BK,Fri Apr 01 16:52:41 +0000 2022,1.51E+18, BK high OI range is 52 00 to 54 00 for option expiration 04 01 2022 PutCallRatio 0 84  maxpain  options https   t co yc4rPDogAQ https   t co eLzrjxkSjK
BK,Thu Mar 31 20:12:09 +0000 2022,1.51E+18,Stock   BK        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co phKjhXWuXx  tradingview  stocks  stockstowatch
BK,Thu Mar 31 18:49:24 +0000 2022,1.51E+18,Nice to see that my top 10 US bank fund is doing well today  tfc  2 32   wfc  2 38  bac   3 00   usb   2 26   pnc   1 94   bk   2 76   jpm 2 06   cof  1 42   tp   1 34   c 2 11 
BK,Thu Mar 31 14:51:06 +0000 2022,1.51E+18,Stock   BK        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co RVNHcaGv1G  tradingview  stocks  stockstowatch
BK,Wed Mar 30 22:54:06 +0000 2022,1.51E+18,Stock   BK        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co TZ0xP11Mm5  tradingview  stocks  stockstowatch
BK,Wed Mar 30 20:52:09 +0000 2022,1.51E+18,   BK price target update    Downgraded by The Goldman Sachs Group From  68 00 to  60 00  Day quote change   51 84   1 71   Target upside  15 74   Published  March 30  2022 https   t co R3TYbZVXr3
BK,Wed Mar 30 17:36:08 +0000 2022,1.51E+18,Stock   BK        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co CKkacX6Q8u  tradingview  stocks  stockstowatch
BA,Mon Apr 04 21:52:29 +0000 2022,1.51E+18, BA Option to look at          145 00 Put for Thursday  April 14  2022  Roughly 89 Thousand dollars     Learn more on StockOrbit  Link on profile    
BA,Mon Apr 04 16:14:45 +0000 2022,1.51E+18,Top 1 hour crypto gainers   BA  1K   DAB  435 58   BNBALLBI  163 41   CVCC  150 55   NFTALLBI  133 24   WEB3ALLBI  64 01   GTX  62 85   ASH  59 68   CMLT  56 10   ETM  54 70   MITO  50 55   ZNT  50 00   GMAT  48 80   QUA  48 19   KITTY  41 74   PHR  40 83   FMG  39 70 
BA,Mon Apr 04 00:47:00 +0000 2022,1.51E+18,Options watchlist for 4 4  BA     triggers from  adamsilvertrade  Call trigger      192 60 Put trigger   189 00  MRNA    Call trigger     179 14 Put trigger    172 59  MARA    Call trigger      28 98 Put trigger   28 07  CCJ     Call trigger     29 40 Put trigger    28 58
BA,Sat Apr 02 13:36:15 +0000 2022,1.51E+18, BA Daily Looking for this  188 00 to hold as support for another move up   205 00 area is where ill be watching next on a move up   stocks  trading  TradingView  OptionsTrading https   t co 6maN5g6Ch7
BA,Fri Apr 01 17:02:39 +0000 2022,1.51E+18, BA 220C 5 20 2 00 good R R Took a starter position
BA,Fri Apr 01 06:14:42 +0000 2022,1.51E+18,Top 1 hour crypto losers   BA  81 62   PLURA  76 55   BULLDOG  37 15   HIZ  36 17   VANY  33 83   TOTO  32 48   PRZ  29 83   KTX  29 37   SORA  25 15   BBP  23 34   INCAKE  23 23   AZ  22 68   BNBALLBI  22 36   FirstHare  21 87   CDONK  21 52   WHEN  20 46   COLD  20 00 
BA,Thu Mar 31 21:14:42 +0000 2022,1.51E+18,Top 1 hour crypto losers   BA  99 93   BBY  97 22   BXY  79 95   ARRB  78 12   DGD  69 09   CNDL  58 22   BULLDOG  50 00   PRNT  46 92   CCG  44 80   FUND  38 64   WSOW  32 94   VPX  30 95   WRK  30 63   MANY  30 50   PRCH  29 70   X42  24 42   EWT  23 25   SBEAR  22 94 
BA,Thu Mar 31 20:20:55 +0000 2022,1.51E+18, BA Bearish Engulfing Daily appearances since 2010  113 Close 5 days later    Avg  0 29 SD  8 29 Worst   36 09 Best  27 29  10 days later  Avg  1 93 SD  11 21 Worst   39 00 Best  40 25  30 days later  Avg  4 79 SD  21 98 Worst   43 53 Best  77 45
BA,Thu Mar 31 20:03:06 +0000 2022,1.51E+18,Stock   BA        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co JZ18hHHY0W  tradingview  stocks  stockstowatch
BA,Thu Mar 31 17:16:16 +0000 2022,1.51E+18, BA Strike  180 00 Expiration  2022 05 20 Put  BA220520P180 Price  5 55 Size  2000 Time  2022 03 31 12 07 23PM Premium   1 110 000 00
BA,Thu Mar 31 15:15:54 +0000 2022,1.51E+18, BA  205 00 Apr 01 2022 CALL     Underlying   195 17   Difference  4 80  Daily   Volume   445 566 Volume  20 724 OI  4 948 IV  49 80  Bid Ask   0 21  0 22
BA,Thu Mar 31 13:10:17 +0000 2022,1.51E+18,3 31 WL       DKNG c  gt  20 75   p  lt  20 00  F c  gt  17 40   p  lt  17 10  AMD c  gt  120 40   p  lt  117 85  BA c  gt  196 25   p  lt  193 25  Last day of  TheLeague S3  Can t thank y all enough   AdamSliverTrade  AkrinTrades  zigs_trades  CeeDeezTrades  BullishMont  This is just the beginning  
BA,Thu Mar 31 09:11:05 +0000 2022,1.51E+18, BA  15s  delayed   Issued Press Release on March 31  05 00 00  ASL Orders Up to 20 Additional 737 800 Boeing Converted Freighters to Drive Environmental Sustainability https   t co XRaWT68GyK
BA,Wed Mar 30 17:34:19 +0000 2022,1.51E+18, BA Strike  195 00 Expiration  2022 04 14 Call  BA220414C195 Price  4 30 Size  1500 Time  2022 03 30 1 34 18PM Premium   645 000 00
BA,Wed Mar 30 17:34:18 +0000 2022,1.51E+18, BA Strike  195 00 Expiration  2022 04 14 Put  BA220414P195 Price  6 60 Size  1500 Time  2022 03 30 1 34 18PM Premium   990 000 00
BKNG,Mon Apr 04 20:44:57 +0000 2022,1.51E+18, BKNG open interest for maturity 04 08 2022  High put 2155 00 High call 2595 00 PutCallRatio 0 87  maxpain  options https   t co FGFo0nWxvz https   t co Ao08IPQpTe
BKNG,Mon Apr 04 13:57:13 +0000 2022,1.51E+18,My  Trades for this week in  Options  Starting today Apr 04 Expiring this friday Apr 08  BKNG  BOOKINGS  BKNG      Selling CALL   Strike  2 600 USD   Premium  1 00 p c Selling PUT   Strike  2 200 USD   Premium  4 00 p c  WallStreet  optiontrading  trading  TRADINGTIPS  TradeWeek
BKNG,Thu Mar 31 14:54:08 +0000 2022,1.51E+18,Stock   BKNG        REALTIME TREND     SELL BUY   5 00   SELL   95 00   Try now the Best Pivot Point Calculator   https   t co y4SgV54xnx  tradingview  stocks  stockstowatch
BKNG,Wed Mar 30 22:57:06 +0000 2022,1.51E+18,Stock   BKNG        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co KWUGTpY4ds  tradingview  stocks  stockstowatch
BKNG,Wed Mar 30 17:39:06 +0000 2022,1.51E+18,Stock   BKNG        REALTIME TREND     BUY BUY   95 00   SELL   5 00   Try now the Best Pivot Point Calculator   https   t co fQZjdx4kNn  tradingview  stocks  stockstowatch
BWA,Sat Apr 02 00:14:36 +0000 2022,1.51E+18,   BWA price target update    Target Lowered by Wells Fargo  amp  Company From  60 00 to  57 00  Day quote change   38 2  1 18   Target upside  49 21   Published  April 1  2022 https   t co I5YZHKypP5
BWA,Fri Apr 01 14:42:10 +0000 2022,1.51E+18,   BWA price target update    Target Lowered by Wells Fargo  amp  Company From  60 00 to  57 00  Day quote change   38 91  0 06   Target upside  46 49   Published  April 1  2022 https   t co I5YZHKypP5
BWA,Fri Apr 01 11:03:50 +0000 2022,1.51E+18, BWA  15s  delayed   Issued Press Release on April 01  07 00 00  BorgWarner Completes Acquisition of Santroll s Light Vehicle eMotor Business https   t co iTgIBIi11M
BXP,Sat Apr 02 00:49:07 +0000 2022,1.51E+18, BXP high OI range is 115 00 to 130 00 for option expiration 04 14 2022 PutCallRatio 1 46  maxpain  options https   t co MMbL7HpAi9 https   t co aFVKzpauEt
BSX,Mon Apr 04 22:30:00 +0000 2022,1.51E+18,Nice print for  BSX Size  657025 Price  44 16 Amount   29 014 224 00 Time  1830 See more  https   t co DY7U7nZfHJ Join https   t co JWvlYbdLod to get REAL TIME prints  Runners    https   t co VC1LdPHaJR Losers    https   t co 9MWV4THfhQ Gappers    https   t co bHQKF1W40n
BSX,Mon Apr 04 20:23:03 +0000 2022,1.51E+18, BSX   SEC Form 4  Eddy Jodi Euerle sold  125 055 worth of shares  2 779 units at  45 00  as part of a pre agreed trading plan  decreasing direct ownership by 11  to 23 263 units  https   t co 51DqEHIWZF  45 seconds delayed 
BSX,Mon Apr 04 20:22:14 +0000 2022,1.51E+18,Insider Jodi Euerle Eddy reports selling 2 779 shares of  BSX for a total cost of  125 055 00 https   t co Fyur1USTlN
BSX,Sat Apr 02 20:13:40 +0000 2022,1.51E+18, BSX open interest for maturity 04 08 2022  High put 40 00 High call 45 00 PutCallRatio 2 91  maxpain  options https   t co Z3BbyoqULb https   t co xvieoVNAZX
